,ID,Birth Year,Gender Flag,Skillset1,Skillset1 Weight,Skillset2,Skillset2 Weight,City of profile,Country of profile,Education,Elite Institution,Start Date,StartFlag,End Date,EndFlag,CurrentEmployFlag,Length,Role,Dept,Company,Company_Norm,Ticker,Exchange,PublicFlag,Location,Industry,EducationFlag,DegreeType,EliteFlag,Dummy1,Dummy2,Dummy3,Dummy4,Layoff Date,Company Name,Employees Affected
0,cee6dc89-4017-3cd8-848d-84b7b84b4dc0,1983,0,Software Engineering,0.30697793702862264,IT Management and Support,0.2870430464195476,San Francisco,United States,5,False,2013-09-01,True,2015-04-01,True,False,577,"Software Engineer 2,software engineer",TECHNOLOGY,Citrix,Citrix,CTXS,XNAS,True,"bengaluru area, india",511210,False,,False,,,BBG000FQ6PY6,1536960163000,4/3/2015,"Citrix Systems, Inc.",99
0,5417a4a8-8f9c-34a3-8a19-2ad176b7a5ae,1967,2,CRM and Sales Management,0.529739968540144,Operations Management,0.2722858511935539,,United States,0,False,2009-12-01,True,2014-10-01,True,False,1765,"VP Hosting & Employee Solutions,vice president,employee",BUSINESS,Intuit,Intuit,INTU,XNAS,True,"mountain view, ca",511210,False,,False,,,BBG000BH5DV1,1538841864000,9/15/2014,Intuit Inc.,72
0,105a0092-1839-30a2-ba10-c064c863637a,1984,0,CRM and Sales Management,0.6589534262510806,Sales,0.14906752228299858,Chicago,United States,4,False,2014-01-01,True,2015-07-01,True,False,546,"National Channel Manager ANZ - Cisco Meraki,manager",,Cisco,Cisco,CSCO,XNAS,True,"sydney, australia",334210,False,,False,,,BBG000C3J3C9,1539481122000,7/22/2015,"Cisco Systems, Inc.",192
0,f5cd2bcc-dcc8-3711-9e60-5abe87518644,1978,0,Data Analysis,0.5900606756328398,Technical Product Management,0.17721275281683144,San Francisco,United States,5,False,2015-04-01,True,2017-04-01,True,False,731,"Senior Data Scientist - Machine learning NLP,senior,data,scientist,"",""",,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538834385000,3/9/2017,"Cisco Systems, Inc.",115
0,23571990-56fd-3437-9ec6-ed724d1d94f0,1983,2,Web Development,0.4561964374964901,Electrical Engineering,0.29931316586664686,San Jose,United States,5,False,2015-06-01,True,2015-09-01,True,False,92,"IoT Technologist - Intern,internet",,Cisco,Cisco,CSCO,XNAS,True,"san jose, california",334210,False,,False,,,BBG000C3J3C9,1538848995000,9/14/2015,"Cisco Systems, Inc.",20
0,1d5a612b-bee6-3e79-9530-e4f9e49661ba,1979,0,Electrical Engineering,0.8651923546846931,Mobile Telecommunications,0.11736203757110349,San Francisco,United States,7,True,2017-06-01,True,2017-09-01,True,False,92,"Research Intern,research,intern",TECHNOLOGY,Intel Labs,Intel Labs,INTC,XNAS,True,san francisco bay area,334413,False,,False,,,BBG000C0G1D1,1536816684000,8/15/2017,Intel Corporation,93
0,66d5e6eb-b961-39a6-aae3-d05706395768,1979,0,Digital Marketing,0.5036936419008037,CRM and Sales Management,0.29434311153308057,,United States,0,False,2014-07-01,True,2016-12-01,True,False,884,"Industry Director US Sales,director,"","",sales","MARKETING,OVERSIGHT",Twitter,Twitter,TWTR,XNYS,True,san francisco bay area,519130,False,,False,,,BBG000H6HNW3,1538842573000,12/27/2016,"Twitter, Inc.",67
0,37b8804a-638f-31f9-ad5f-5c418cbf5cf8,1987,2,CRM and Sales Management,0.4540211711951414,Sales,0.3325787728211895,San Francisco,United States,4,False,2013-07-01,True,2016-01-01,True,False,914,"Account Executive - Team Lead Cloud Networking Group,account executive,team lead,"","",networking",,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538845214000,1/20/2016,"Cisco Systems, Inc.",123
0,2c859cd7-54e9-3617-b908-b6a8b85fb31d,1983,1,Mobile Telecommunications,0.8017906727232128,CRM and Sales Management,0.07484938200861073,San Francisco,United States,0,False,2001-01-01,True,2016-02-01,True,False,5509,"Tech Support II,tech support,2",MARKETING,AT&T,AT&T,TBB,XNYS,True,"san ramon, ca",517210,False,,False,,,BBG000BSJK37,1530518770000,1/18/2016,AT&T,92
0,8226ad81-a57f-3314-833f-0e43887b8e29,1964,2,CRM and Sales Management,0.4072592001318703,Software Engineering,0.3132189993450904,San Francisco,United States,4,False,2008-01-01,True,2014-08-01,True,False,2404,"Development Group Manager,development,manager",,Intuit,Intuit,INTU,XNAS,True,mountain view,511210,False,,False,,,BBG000BH5DV1,1538847555000,7/14/2014,Intuit Inc.,21
0,0f11edd7-eebb-39a3-bf3b-3fef63ecf229,1958,2,Software Engineering,0.947448052897606,CRM and Sales Management,0.03811995201047071,San Francisco,United States,4,True,2010-04-01,True,2017-04-01,True,False,2557,"Cloud & Management Architecture,management,architecture",PRODUCTION,Oracle,Oracle,ORCL,XNYS,True,,511210,False,,False,,,BBG000BQLTW7,1536831509000,3/20/2017,"Oracle America, Inc.",441
0,385b4956-543b-3d90-9e61-1bd0727b7c58,2001,0,Electrical Engineering,0.8973836005584349,Mobile Telecommunications,0.051903830158836546,Los Altos,United States,4,True,2011-05-01,True,2015-03-01,True,False,1400,"Principal Engineer/Manager Analog Design,principal,"","",design",MARKETING,Qualcomm,Qualcomm,QCOM,XNAS,True,san francisco bay area,334413,False,,False,,,BBG000CGC1X8,1538836189000,2/11/2015,Qualcomm Incorporated,111
0,22b61940-45cd-33d2-9d93-8daa4af08257,1973,2,CRM and Sales Management,0.40223466979029904,Logistics,0.24554687575302803,,United States,4,False,2013-06-01,True,2016-09-01,True,False,1188,"Integrated Business Planning Manager (IBP),business,planning,manager",BUSINESS,Cisco,Cisco,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1530647823000,8/18/2016,"Cisco Systems, Inc.",899
0,eea80fd2-4798-3fff-8f7f-a62af7349ef7,1962,2,Data Analysis,0.9371495084548284,Pharmaceutical,0.04260248481384381,Milpitas,United States,4,False,2006-12-01,True,2014-10-01,True,False,2861,"Principal Product Engineer,product engineer,principal",,Broadcom,Broadcom,AVGO,XNAS,True,,334413,False,,False,,,BBG009XV39D8,1534538796000,9/26/2014,Broadcom Corporation,75
0,7ec01099-aef4-3911-b2d0-bcc25c52b7ba,1975,2,Mobile Telecommunications,0.9252149981210307,Software Engineering,0.02175601045034252,San Francisco,United States,5,False,2005-01-01,False,2014-10-01,True,False,3560,"Sr. Network Software/QA Engineer,senior,network,engineer",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,True,"san jose, ca",334210,False,,False,,,BBG000C3J3C9,1536950335000,10/10/2014,"Cisco Systems, Inc.",1005
0,b24b850b-4c97-3570-9480-83af4900ca0a,1979,2,CRM and Sales Management,0.676831153010185,Business Development,0.21196087053118698,Stockholm County,Sweden,4,False,2013-04-01,True,2015-08-01,True,False,852,"Retail Sales & Marketing Manager,sales & marketing,retail sales,marketing manager",MARKETING,Intel Corporation,Intel Corporation,INTC,XNAS,True,northern europe,334413,False,,False,,,BBG000C0G1D1,1534037944000,7/15/2015,Intel Corporation,165
0,cd4518f2-0c60-31c6-aa86-acd7576a1919,2001,0,CRM and Sales Management,0.45177565566567734,Technical Product Management,0.27301157525643066,San Francisco,United States,0,False,2013-11-01,True,2015-03-01,True,False,485,"Director of Product Management,director",OVERSIGHT,HP Software,HP Software,HPQ,XNYS,True,,33411,False,,False,,,BBG000KHWT55,1538816747000,2/13/2015,Hewlett-Packard Company,52
0,ef9c521e-2581-3f62-8211-25d985b721e1,2001,2,Administration,0.2926959482587149,CRM and Sales Management,0.18382656047309678,Los Angeles,United States,4,True,2016-06-01,True,2017-03-01,True,False,273,"Cloud ERP Consultant,planning,consultant",,Oracle,Oracle,ORCL,XNYS,True,"santa monica, california",511210,False,,False,,,BBG000BQLTW7,1530290060000,3/20/2017,"Oracle America, Inc.",441
0,d0087096-ea79-3d6b-a6ea-28758edeca60,1993,1,Digital Marketing,0.3409863777045737,Social Media and Communications,0.23668127493295518,Los Altos,United States,4,False,2017-05-01,True,2017-08-01,True,False,92,"Global IoT Marketing Intern,internet",MARKETING,Intel Corporation,Intel Corporation,INTC,XNAS,True,"phoenix, arizona area",334413,False,,False,,,BBG000C0G1D1,1538806749000,8/15/2017,Intel Corporation,93
0,45697922-1ba4-3991-9007-4c04a3a6ce80,1986,0,Administration,0.4563232711274132,Software Engineering,0.2542016833745271,San Francisco,United States,5,False,2012-05-01,True,2014-11-01,True,False,914,"Network/System Engineer,engineer",,Cisco,Cisco,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538827862000,10/10/2014,"Cisco Systems, Inc.",1005
0,1b31f625-c4a0-31bd-8f0d-073808194abd,1981,1,Accounting and Auditing,0.6587818892303957,Middle Management,0.12556907319391766,San Francisco,United States,6,False,2013-04-01,True,2015-08-01,True,False,852,"Finance Manager - Corporate FP&A,finance manager","ACCOUNTING,BUSINESS",Symantec,Symantec,SYMC,XNAS,True,,511210,False,,False,,,BBG000BH2JM1,1538897439000,7/8/2015,Symantec Corporation,13
0,5b820f72-1ce1-373d-8a3c-5f0fe422dd1b,1995,0,Web Development,0.2772385983493736,IT Management and Support,0.2500737297522319,San Francisco,United States,0,False,2015-05-01,True,2015-08-01,True,False,92,"Cyber Security Intern,security,intern",OPERATIONS,Cisco,Cisco,CSCO,XNAS,True,"raleigh-durham, north carolina area",334210,False,,False,,,BBG000C3J3C9,1538813974000,7/22/2015,"Cisco Systems, Inc.",192
0,1dea3c2e-91d0-3001-bfac-f44d42272745,1975,0,Sales,0.7007066425937234,CRM and Sales Management,0.2208418386802356,Atlanta,United States,6,False,2013-07-01,True,2018-01-01,True,False,1645,"Territory Account Manager,account manager",,Symantec,Symantec,SYMC,XNAS,True,"eugene, oregon area",511210,False,,False,,,BBG000BH2JM1,1538807903000,1/17/2018,Symantec Corporation,33
0,56f1852f-f222-3489-997c-894921121c8c,1960,0,Mobile Telecommunications,0.5471329950630759,CRM and Sales Management,0.28063234663025066,San Francisco,United States,4,False,2008-03-01,True,2015-08-01,True,False,2709,"Technical Manager,technical manager",,"Cisco Systems, Inc",Cisco Systems,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1538877545000,7/22/2015,"Cisco Systems, Inc.",192
0,cb866ca8-26f2-31a1-9916-affac634d667,1984,1,Software Engineering,0.99315757076118,"Energy, Oil, and Gas",0.0014521759883264855,San Jose,United States,4,False,2012-02-01,True,2015-10-01,True,False,1338,"Staff Engineer,staff engineer",,Western Digital,Western Digital,WDC,XNAS,True,"mountain view, california",334112,False,,False,,,BBG000BWNFZ9,-61956645116000,10/23/2015,"Western Digital Technologies, Inc.",56
0,db7d5138-2678-3908-b237-5ec8eb4409e2,1951,2,Electrical Engineering,0.49826045044229844,Software Engineering,0.43763434782094457,Westborough,United States,7,False,2015-08-01,True,2015-11-01,True,False,92,"Engineer Staff,engineer,"","",staff",,Qualcomm,Qualcomm,QCOM,XNAS,True,san francisco bay area,334413,False,,False,,,BBG000CGC1X8,1538845988000,11/20/2015,Qualcomm Incorporated,130
0,6e446246-e8ec-327e-9e6e-dc238f463e8a,1994,2,Web Development,0.40678393813191094,Administration,0.21998122104260998,San Francisco,United States,4,True,2017-05-01,True,2017-08-01,True,False,92,"Software Engineering Intern,software,engineering,intern",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538868946000,7/27/2017,"Cisco Systems, Inc.",9
0,974df8eb-d094-39f7-89d6-4d27e833f849,1989,2,Electrical Engineering,0.9955810322114207,Software Engineering,0.0035803140033959656,San Francisco,United States,0,False,2013-03-01,True,2014-10-01,True,False,579,"Senior Verification Engineer,senior,engineer",,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538850191000,10/10/2014,"Cisco Systems, Inc.",1005
0,2127cf89-9393-35ac-90eb-9800686b1830,1959,2,Electrical Engineering,0.4176567382430339,Business Development,0.32601520794393757,San Francisco,United States,5,False,2012-09-01,True,2016-05-01,True,False,1338,"Strategic Planner,planner",BUSINESS,Intel Corporation,Intel Corporation,INTC,XNAS,True,"santa clara, ca",334413,False,,False,,,BBG000C0G1D1,1538962640000,5/31/2016,Intel Corporation,296
0,94c6b491-f6b0-386c-8965-6dea00870765,1984,2,Logistics,0.5524036184533692,Manufacturing and Process Management,0.16488910028687861,San Francisco,United States,4,False,2013-12-01,True,2015-12-01,True,False,730,"Commodity Specialist,specialist",,SanDisk,SanDisk,WDC,XNAS,True,"milpitas,ca",334112,False,,False,,,BBG000BWNFZ9,1538833893000,12/18/2015,"Western Digital Technologies, Inc.",109
0,43d482e3-d4f1-32f7-8455-a23d2057dfac,1993,1,Administration,0.515540486197794,Social Media and Communications,0.2922209233923034,San Francisco,United States,4,False,2014-05-01,True,2015-07-01,True,False,426,"Sales Representative,sales representative",MARKETING,AT&T,AT&T,TBB,XNYS,True,"hayward, ca",517210,False,,False,,,BBG000BSJK37,1539425954000,7/10/2015,AT&T,89
0,56b7b5a2-4a73-3cb0-b4ba-ee2450131d68,1988,2,Technical Product Management,0.3386471939405381,Data Analysis,0.1970198114881798,San Jose,United States,4,True,2014-03-01,True,2014-11-01,True,False,245,"Licensing Operations Analyst,operations,analyst","OPERATIONS,LEGAL",Cisco,Cisco,CSCO,XNAS,True,"milpitas, ca",334210,False,,False,,,BBG000C3J3C9,1538826881000,10/10/2014,"Cisco Systems, Inc.",1005
0,dece7e08-e92d-3e63-8fc7-82bbb6f8515f,2001,2,Accounting and Auditing,0.9982248233610793,Banking and Finance,0.001118179306880119,San Francisco,United States,5,True,2017-03-01,True,2017-08-01,True,False,153,"Contractor,contractor",,Intel Corporation,Intel Corporation,INTC,XNAS,True,"san jose, ca",334413,False,,False,,,BBG000C0G1D1,1530127424000,8/15/2017,Intel Corporation,93
0,daf8e6b3-640f-37db-a8eb-4bd6e58e5c1d,1981,0,Data Analysis,0.7465333352531969,Electrical Engineering,0.14721366875964634,San Francisco,United States,7,False,2014-12-01,True,2016-05-01,True,False,517,"Data Scientist,data,scientist",,Cisco Systems,Cisco Systems,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1538825664000,4/27/2016,"Cisco Systems, Inc.",83
0,0edddb5e-5993-340c-8a89-7ee231b080f3,1985,0,Web Development,0.29161659892277053,Software Engineering,0.17881905571335385,,Nigeria,4,False,2016-03-01,True,2016-03-01,True,False,0,Visitor,,Twitter,Twitter,TWTR,XNYS,True,san francisco bay area,519130,False,,False,,,BBG000H6HNW3,1538822504000,3/7/2016,"Citrix Systems, Inc.",65
0,86b9b68e-637e-32ba-89cd-182b57a16b42,1971,0,Software Engineering,0.3605677279682692,Electrical Engineering,0.22480693295016746,San Francisco,United States,5,False,2013-02-01,True,2015-08-01,True,False,911,"System Engineer - Cellular and Wireless Connectivity,system engineer",,"Customer Technology Solutions (CTS), Mobile and Communications Group (MCG), Intel Corporation",Intel Corporation,INTC,XNAS,True,"hillsboro, oregon, united states",334413,False,,False,,,BBG000C0G1D1,1530537007000,7/15/2015,Intel Corporation,165
0,083017b1-b4d9-302b-a1b9-19aa89946a13,2001,2,Mobile Telecommunications,0.45890067444721916,Electrical Engineering,0.2601887433387863,Union City,United States,3,False,1998-02-01,True,2015-10-01,True,False,6451,"Telecom Splicing Technician,telecom,technician",,AT&T,AT&T,TBB,XNYS,True,san francisco bay area,517210,False,,False,,,BBG000BSJK37,1535143297000,9/29/2015,AT&T,219
0,0912b09e-8e1b-32ac-bbb9-791ea68373e3,1991,1,Sales,0.40985575661729146,Administration,0.39623870112543025,,United States,4,False,2012-11-01,True,2015-08-01,True,False,1003,"Sales Support Representative,sales support,representative",MARKETING,AT&T,AT&T,TBB,XNYS,True,,517210,False,,False,,,BBG000BSJK37,1540151149000,7/10/2015,AT&T,89
0,72659d9f-3b81-30b4-8286-3fe5210b7ab7,1977,0,Electrical Engineering,0.696580977102225,Pharmaceutical,0.13993230218086608,San Francisco,United States,7,False,2016-11-01,True,2018-07-01,True,False,607,"Packaging R&D Engineer,packaging,d,engineer",,Intel Corporation,Intel Corporation,INTC,XNAS,True,chandler,334413,False,,False,,,BBG000C0G1D1,1539662538000,6/30/2018,Intel Corporation,65
0,c13a0e3f-6c41-3d5a-a5b8-df0625fccdf8,1979,1,Legal,0.9865542606804331,Banking and Finance,0.00603541835748324,San Francisco,United States,7,True,2016-06-01,True,2016-08-01,True,False,61,"Attorney (Secondment- Privacy Counsel),attorney,counsel",,Symantec,Symantec,SYMC,XNAS,True,,511210,False,,False,,,BBG000BH2JM1,1538828846000,8/24/2016,Symantec Corporation,77
0,729a9506-2d21-3d25-8334-54c5c7a8ee4c,1976,2,CRM and Sales Management,0.5669507955492366,Sales,0.19713877196691448,,United States,6,False,2014-10-01,True,2016-09-01,True,False,701,"Sales Manager OEM Sales - Cisco NetApp & Oracle,sales manager,"","",manufacturer",MARKETING,Seagate Technology,Seagate Technology,STX,XNAS,True,greater minneapolis-st. paul area,334112,False,,False,,,BBG000F0KF42,1539439302000,9/1/2016,Seagate US LLC,70
0,4ce0cc0d-ff8c-3d94-b32e-709dd626e236,1984,0,Mobile Telecommunications,0.554147924211949,IT Management and Support,0.39928759928845037,,Saudi Arabia,4,False,2017-08-01,True,2018-03-01,True,False,212,"Cyber Security Team Lead (7 Months Project),team lead,security,project",OPERATIONS,Symantec,Symantec,SYMC,XNAS,True,"al-riyadh governorate, saudi arabia",511210,False,,False,,,BBG000BH2JM1,1535329761000,3/30/2018,Symantec Corporation,7
0,9f7a9807-cb58-32d0-8772-4fb04d9f19fc,1980,2,Logistics,0.4274675826717139,CRM and Sales Management,0.1723596309279318,San Francisco,United States,6,True,2015-06-01,True,2017-10-01,True,False,853,"Senior Global Supplier Manager - Strategic Silicon,senior,supplier,manager",BUSINESS,Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1538833979000,9/26/2017,"Cisco Systems, Inc.",310
0,3e97a13a-91bf-3562-96b0-2efaa5d38150,2001,0,Technical Product Management,0.23827071966677332,Human Resources (Junior),0.162719462574539,San Francisco,United States,5,False,2010-12-01,True,2015-09-01,True,False,1735,"Sr. Software Engineer,senior software engineer",TECHNOLOGY,Intuit,Intuit,INTU,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000BH5DV1,1538823321000,8/24/2015,Intuit Inc.,132
0,da387cf6-4878-39b8-983d-9b80fee1ec9b,1984,0,Electrical Engineering,0.8819807572110281,Pharmaceutical,0.0898974954437651,Fremont,United States,7,True,2015-07-01,True,2016-07-01,True,False,366,"Staff Engineer/Tribologist,staff",,Western Digital,Western Digital,WDC,XNAS,True,san jose,334112,False,,False,,,BBG000BWNFZ9,1538991762000,6/17/2016,"Western Digital Technologies, Inc.",71
0,a39085d7-4e10-32e3-91cd-eb59ac421ceb,1984,0,Administration,0.34144713693572126,Musical Production,0.14880419354792981,Morganville,United States,4,False,2016-02-01,True,2017-06-01,True,False,486,"Sales Development Intern,sales,development,intern",MARKETING,Cisco,Cisco,CSCO,XNAS,True,greater new york city area,334210,False,,False,,,BBG000C3J3C9,1529331073000,5/18/2017,"Cisco Systems, Inc.",250
0,f2e44d17-3a9a-3b4e-9041-5b8ff2ce4dc4,1966,2,Web Design,0.9972661861627428,Graphic Design,0.0010118555350506235,San Francisco,United States,5,False,2013-11-01,True,2015-05-01,True,False,546,"Senior Animator,senior,animator",,Zynga,Zynga,ZNGA,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000VD6768,1529417229000,5/8/2015,ZYNGA INC.,180
0,971ff06d-a04a-3fdc-8b40-26889dbf923d,1985,2,Electrical Engineering,0.5831058978895123,IT Management and Support,0.1952053831875447,San Jose,United States,4,False,2014-03-01,True,2016-05-01,True,False,792,"Technical Marketing Engineer/ SW Application Engineer,application engineer,technical,marketing,software",MARKETING,Intel Corporation - Internet of Things Group,Intel Corporation,INTC,XNAS,True,"santa clara, ca, usa",334413,False,,False,,,BBG000C0G1D1,1539939420000,5/31/2016,Intel Corporation,296
0,a1b8ff87-690d-37c2-aa2b-b9a53ecb3c0e,1963,0,CRM and Sales Management,0.6848370110710409,Data Analysis,0.14741314596418878,Nantes,France,6,True,2011-02-01,True,2015-10-01,True,False,1703,"Senior Manager IT - Field Enablement Services,senior manager,"","",it,services","HR,TECHNOLOGY",Cisco Systems,Cisco Systems,CSCO,XNAS,True,france,334210,False,,False,,,BBG000C3J3C9,1527641295000,9/14/2015,"Cisco Systems, Inc.",20
0,3c5d6247-b7c5-37ae-9cf3-87bf75c704a0,2001,1,Accounting and Auditing,0.3708286847525159,Banking and Finance,0.28953559355020286,San Francisco,United States,0,False,2013-04-01,True,2016-04-01,True,False,1096,"Senior Finance Business Manager,business manager,senior,finance",ACCOUNTING,Cisco Systems,Cisco Systems,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1540177738000,4/27/2016,"Cisco Systems, Inc.",83
0,114842d3-74dc-377a-b822-d0899b33619f,1955,2,Software Engineering,0.735529236767817,Technical Product Management,0.16057458870159827,San Jose,United States,4,False,2012-11-01,True,2017-10-01,True,False,1795,"Technical Lead Apache,technical,lead",,Oracle,Oracle,ORCL,XNYS,True,"santa clara, ca",511210,False,,False,,,BBG000BQLTW7,1538806376000,10/31/2017,"Oracle America, Inc.",964
0,c1458446-b9d6-35e4-87c7-34b49f1638e5,1994,1,Social Media and Communications,0.17407182458152565,Web Development,0.16272948425195322,San Francisco,United States,4,False,2016-08-01,True,2017-08-01,True,False,365,"IT Analyst,it,analyst",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1538840072000,7/27/2017,"Cisco Systems, Inc.",9
0,93808b8f-3e81-3716-9c3b-e85d992ef31e,1986,0,Video and Film Production,0.7740260763281193,Graphic Design,0.18858833318361642,Berkeley,United States,0,False,2015-01-01,True,2016-02-01,True,False,396,"Creative Producer,creative,producer",,GoPro,GoPro,GPRO,XNAS,True,san mateo,333316,False,,False,,,BBG001LWHLJ8,1538842388000,1/15/2016,"GoPro, Inc.",77
0,42cd70de-d8e7-3ed1-802d-630e8f79d9d5,2001,0,Software Engineering,0.4836152972147172,Technical Product Management,0.2761965544207607,San Francisco,United States,4,False,2006-02-01,True,2014-10-01,True,False,3164,"IT Architect,architect",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,True,san francisco bay area,334210,False,,False,,,BBG000C3J3C9,1536853659000,10/10/2014,"Cisco Systems, Inc.",1005
0,4d6194b8-b446-3e1d-bed2-a5e5477a2c92,1985,0,Electrical Engineering,0.957667575209934,Software Engineering,0.02996955177374639,,United States,5,False,2015-02-01,True,2015-12-01,True,False,303,"Digital Verification Engineer (Power Management IC Digital Design Team) (PMICDIG),engineer,management,design",MARKETING,Qualcomm,Qualcomm,QCOM,XNAS,True,greater san diego area,334413,False,,False,,,BBG000CGC1X8,1538847586000,11/20/2015,Qualcomm Incorporated,130
0,91df4d50-c9a0-39d8-b6b1-64fef6b45d53,1981,2,Insurance,0.6562135537931026,Banking and Finance,0.30733752776587836,Miami/Fort Lauderdale,United States,4,False,2014-06-01,True,2015-05-01,True,False,334,"Sales Management Consultant,management consultant,sales",MARKETING,AT&T,AT&T,TBB,XNYS,True,,517210,False,,False,,,BBG000BSJK37,1540510180000,4/13/2015,AT&T,74
0,7f8401a3-77ab-380a-b68b-ec08c31b9e67,1987,0,Software Engineering,0.9541868482246654,Web Development,0.04059412961068596,San Francisco,United States,5,False,2012-07-01,True,2014-11-01,True,False,853,"Software Engineer I,software engineer",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,True,"bengaluru area, india",334210,False,,False,,,BBG000C3J3C9,1538814418000,10/10/2014,"Cisco Systems, Inc.",1005
0,c25af5e5-4953-32b1-9ed8-1b46fa60b644,1982,1,Digital Marketing,0.8361938529275365,Business Development,0.08922367487218935,San Francisco,United States,0,False,2015-02-01,True,2016-03-01,True,False,394,"Global Director - Consumer Product Marketing and Creator Product Marketing,director,marketing,creator","MARKETING,OVERSIGHT",Twitter,Twitter,TWTR,XNYS,True,,519130,False,,False,,,BBG000H6HNW3,1538823097000,3/7/2016,"Citrix Systems, Inc.",65
0,17101466-57a5-3583-bd76-66109ce0fb51,1993,2,Administration,0.6531093076318815,Social Media and Communications,0.1279356475274316,New York,United States,4,True,2015-06-01,True,2017-04-01,True,False,670,"CX/HCM Business Development,business development",BUSINESS,Oracle,Oracle,ORCL,XNYS,True,san francisco bay area,511210,False,,False,,,BBG000BQLTW7,1540007243000,3/20/2017,"Oracle America, Inc.",441
0,4805b944-7b51-34b4-9517-5bc5f2062e60,1979,2,Electrical Engineering,0.6931716920705464,CRM and Sales Management,0.17345574695481633,Fort Myers,United States,6,False,2016-01-01,True,2016-12-01,True,False,335,"Regional Sales Manager,regional sales manager",MARKETING,Intel Corporation,Intel Corporation,INTC,XNAS,True,greater boston area,334413,False,,False,,,BBG000C0G1D1,1538810397000,12/31/2016,Intel Corporation,84
0,88a7d883-8280-3b1d-b4aa-17a9f46969cd,1990,1,Electrical Engineering,0.9839397100157853,Software Engineering,0.008602669949755245,San Francisco,United States,4,False,2014-01-01,True,2017-03-01,True,False,1155,"SOC Design Engineer,design engineer,a",MARKETING,Intel Corporation,Intel Corporation,INTC,XNAS,True,"chandler, az",334413,False,,False,,,BBG000C0G1D1,1538826608000,2/24/2017,Intel Corporation,54
0,33bc85bf-16b4-307e-97f4-0214e21261ef,1985,0,Electrical Engineering,0.8806532813301774,Data Analysis,0.04406776130588618,Berkeley,United States,5,True,2015-01-01,True,2016-05-01,True,False,486,"Test Engineer,test engineer",,Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1539599949000,4/27/2016,"Cisco Systems, Inc.",83
0,3b1bb3a3-06e4-3f64-861c-ed4ab650934e,1981,0,Electrical Engineering,0.39961940645417016,Software Engineering,0.3922639771061492,San Francisco,United States,5,False,2013-07-01,True,2017-10-01,True,False,1553,"Software Engineer,software engineer",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,True,,334210,False,,False,,,BBG000C3J3C9,1536938861000,9/26/2017,"Cisco Systems, Inc.",310
0,f08c85d3-eb0d-32ee-a782-ce4a69f046af,1982,2,Web Development,0.4077028642242309,Software Engineering,0.3378768135184433,San Francisco,United States,4,False,2010-11-01,True,2014-09-01,True,False,1400,"Sr. Architect,senior,architect",,Intuit,Intuit,INTU,XNAS,True,san francisco bay area,511210,False,,False,,,BBG000BH5DV1,1538804994000,9/15/2014,Intuit Inc.,72
0,ac193250-337a-3884-9193-de0e29443d80,1959,0,CRM and Sales Management,0.921856713691507,IT Management and Support,0.0546434510512436,San Jose,United States,6,False,2015-04-01,True,2016-01-01,True,False,275,"Global Partner Marketing Consultant,marketing consultant,partner","MARKETING,OVERSIGHT",Cisco,Cisco,CSCO,XNAS,True,san jose,334210,False,,False,,,BBG000C3J3C9,1538834573000,1/20/2016,"Cisco Systems, Inc.",123
0,e6b435ed-8ff7-3ea2-96d6-f848b9af50ed,1987,0,Electrical Engineering,0.8431492485983477,Software Engineering,0.15322346679653848,San Francisco,United States,5,True,2016-05-01,True,2018-08-01,True,False,822,"Senior Engineer,senior engineer",,Western Digital,Western Digital,WDC,XNAS,True,san francisco bay area,334112,False,,False,,,BBG000BWNFZ9,1538829388000,8/27/2018,"Western Digital Technologies, Inc.",79
