,ID,Birth Year,Gender Flag,Skillset1,Skillset1 Weight,Skillset2,Skillset2 Weight,City of profile,Country of profile,Education,Elite Institution,Start Date,StartFlag,End Date,EndFlag,CurrentEmployFlag,Length,Role,Dept,Company,Company_Norm,Ticker,Exchange,PublicFlag,Location,Industry,EducationFlag,DegreeType,EliteFlag,Dummy1,Dummy2,Dummy3,Dummy4,Layoff Date,Company Name,Employees Affected
0,9f644cef-9939-3a8c-913b-3b1b1c766d9a,1975,1,Mobile Telecommunications,0.395125864,Software Engineering,0.240161202,San Francisco,United States,4,0,2009/9/1,TRUE,2016/9/1,TRUE,FALSE,2557,"Senior Video Solution Architect & Senior Solution Product Manager,product manager,senior,architect",,Cisco Systems - Sports & Entertainment Solutions Group,Cisco Systems,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,8/18/2016,"Cisco Systems, Inc.",899
0,3c8fdc6e-fd89-3f9f-870f-b2d34750fd4b,1990,0,Video and Film Production,0.928038085,Web Design,0.062711563,,United States,0,0,2015/11/1,TRUE,2016/12/1,TRUE,FALSE,396,"Associate Producer,associate,producer",,GoPro,GoPro,GPRO,XNAS,TRUE,"san mateo, california",333316,FALSE,,FALSE,,,BBG001LWHLJ8,1.54E+12,11/30/2016,"GoPro, Inc.",138
0,89ed4937-91d9-3571-a506-9b82ae2e28ea,1982,2,Digital Marketing,0.318385677,Sales,0.298338155,San Francisco,United States,4,0,2013/2/1,TRUE,2015/12/1,TRUE,FALSE,1033,"Account Manager - Mid-Market Sales,account manager,sales",MARKETING,Twitter,Twitter,TWTR,XNYS,TRUE,san francisco,519130,FALSE,,FALSE,,,BBG000H6HNW3,1.54E+12,12/13/2015,"Twitter, Inc.",240
0,bad7c345-c8c8-3639-8663-2c06a6112a97,1979,0,Software Engineering,0.819437303,IT Management and Support,0.076728332,Mountain View,United States,7,0,2014/1/1,FALSE,2016/1/1,FALSE,FALSE,730,"Principal Researcher,principal,researcher",,Hewlett-Packard Laboratories,Hewlett-Packard Laboratories,HPQ,XNYS,TRUE,,33411,FALSE,,FALSE,,,BBG000KHWT55,1.54E+12,1/22/2016,Hewlett-Packard Company,74
0,3f181417-8e1f-37dd-837b-502a23ac5d0c,1990,1,Software Engineering,0.203631979,Administration,0.202019374,,United States,4,0,2015/2/1,TRUE,2016/5/1,TRUE,FALSE,455,"Scrum Master,master",,Cisco,Cisco,CSCO,XNAS,TRUE,san jose,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,4/27/2016,"Cisco Systems, Inc.",83
0,b8bed172-c90e-3fad-86bc-c4e203e667e1,1987,1,Digital Marketing,0.465114165,Sales,0.217528607,San Francisco,United States,4,0,2013/6/1,TRUE,2017/3/1,TRUE,FALSE,1369,"Applications Sales Manager,sales manager","MARKETING,TECHNOLOGY",Oracle,Oracle,ORCL,XNYS,TRUE,san francisco bay area,511210,FALSE,,FALSE,,,BBG000BQLTW7,1.54E+12,3/20/2017,"Oracle America, Inc.",441
0,5759d536-d182-3a2f-adaf-ade5e629e3e3,1972,1,Digital Marketing,0.531613501,Sales,0.143344921,,United States,4,0,2011/8/1,TRUE,2014/10/1,TRUE,FALSE,1157,"Sr Director Marketing and Corporate Communications,senior,director,"","",marketing,communications","MARKETING,MANAGEMENT,OVERSIGHT,BUSINESS",Cisco Systems,Cisco Systems,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,10/10/2014,"Cisco Systems, Inc.",1005
0,6f91777b-9e2f-34ab-9b98-0f776235da92,2001,2,Legal,0.924605037,Sales,0.029652464,San Francisco,United States,7,1,2005/7/1,TRUE,2015/9/1,TRUE,FALSE,3714,"Senior Director/Director Legal,senior,"","",legal",LEGAL,Symantec Corporation,Symantec Corporation,SYMC,XNAS,TRUE,"mountain view, ca",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.54E+12,8/7/2015,Symantec Corporation,60
0,8ffa88b0-c0d1-3dc6-8045-b6ea0ccefffe,2001,1,Sales,0.79645356,Sales,0.101099706,San Francisco,United States,0,0,2013/11/1,TRUE,2017/2/1,TRUE,FALSE,1188,"Managing Director IOT Market Development,managing director,"","",internet","OVERSIGHT,BUSINESS",Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,"santa clara, ca",334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,2/24/2017,Intel Corporation,54
0,1c2651b3-b21a-35a7-8f6b-d39385238536,1975,2,IT Management and Support,0.439067638,Software Engineering,0.171456723,San Jose,United States,1,0,2011/9/1,TRUE,2016/1/1,TRUE,FALSE,1583,"Mobillity Escalation Engineer (XenMobile),engineer",,Citrix,Citrix,CTXS,XNAS,TRUE,"santa clara, california",511210,FALSE,,FALSE,,,BBG000FQ6PY6,1.54E+12,1/18/2016,"Citrix Systems, Inc.",54
0,e3c5f9f7-9bbf-3ae2-bef1-d9aae32c1644,1986,0,Software Engineering,0.510273519,Web Development,0.480198596,Madison,United States,5,0,2015/8/1,TRUE,2017/8/1,TRUE,FALSE,731,"IT Software Engineer,software engineer,it",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,TRUE,"bengaluru area, india",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,7/27/2017,"Cisco Systems, Inc.",9
0,e4c52309-2db3-3188-8bfd-ad644e5ee1b5,2001,2,Software Engineering,0.340884543,Product Management,0.316492885,Pune,India,0,0,2007/7/1,TRUE,2016/1/1,TRUE,FALSE,3106,"Senior Manager Development/Architect,senior manager",,Symantec Corporation,Symantec Corporation,SYMC,XNAS,TRUE,"pune, india",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.53E+12,12/4/2015,Symantec Corporation,44
0,da86e00d-36df-3626-bf92-c6b735076ace,1984,1,Electrical Engineering,0.579726798,Healthcare,0.404717244,San Francisco,United States,7,1,2017/1/1,TRUE,2018/6/1,TRUE,FALSE,516,"Optical Test Engineer,test engineer",,Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,"santa clara, ca",334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,6/30/2018,Intel Corporation,65
0,79eb0025-40dc-3105-be7d-0d8bd24e66bd,1985,1,Human Resources,0.314435554,Product Management,0.243311096,Pleasanton,United States,4,0,2013/7/1,TRUE,2016/2/1,TRUE,FALSE,945,"IT Analyst - Sales IT,it,analyst,sales","MARKETING,TECHNOLOGY",Cisco,Cisco,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,1/20/2016,"Cisco Systems, Inc.",123
0,7cd46f30-d84a-3e97-8610-47c373f635b1,2001,1,Logistics,0.480900714,Operations Management,0.289812944,San Francisco,United States,7,0,2012/1/1,FALSE,2016/1/1,FALSE,FALSE,1461,"Senior Program Manager & Change Manager,program manager,senior",,Cisco,Cisco,CSCO,XNAS,TRUE,"supply chain ops, technology & quality",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,1/20/2016,"Cisco Systems, Inc.",123
0,1bb1774e-e498-3467-90cd-422b2704716d,2001,2,Sales,0.500393096,Electrical Engineering,0.105543474,San Jose,United States,5,0,2013/6/1,TRUE,2015/11/1,TRUE,FALSE,883,"Product Manager,product manager",,Seagate Technology,Seagate Technology,STX,XNAS,TRUE,"cupertino, ca",334112,FALSE,,FALSE,,,BBG000F0KF42,1.54E+12,11/9/2015,Seagate US LLC,62
0,0a145d8d-baf1-37fa-83fb-9ca939eeb207,1989,1,Manufacturing and Process Management,0.784041558,Product Management,0.105693032,San Francisco,United States,4,0,2015/4/1,TRUE,2017/4/1,TRUE,FALSE,731,"Product Lifecycle Program Manager - Supply Chain,program manager,supply chain",OPERATIONS,Cisco,Cisco,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,3/9/2017,"Cisco Systems, Inc.",115
0,aeb9895b-a2a7-334c-af83-7b8a3d0417c9,1992,1,Administration,0.461834263,Business Development,0.205167801,San Francisco,United States,4,0,2014/7/1,TRUE,2016/12/1,TRUE,FALSE,884,"Business Analyst,business analyst",,Cisco,Cisco,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,11/2/2016,"Cisco Systems, Inc.",42
0,2ba2ea25-aa89-3c82-934b-c28d37bf7bdf,1983,2,Software Engineering,0.750121683,IT Management and Support,0.15469519,Mountain View,United States,0,0,2012/7/1,TRUE,2016/1/1,TRUE,FALSE,1279,"Principal Software Engineer,software engineer,principal",TECHNOLOGY,Symantec,Symantec,SYMC,XNAS,TRUE,"mountain view, california",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.54E+12,12/4/2015,Symantec Corporation,44
0,07e0706d-ea43-301a-bce2-5ce619290241,2001,2,Sales,0.537784801,Legal,0.406378668,San Francisco,United States,0,0,2007/1/1,TRUE,2016/9/1,TRUE,FALSE,3531,"Sr. Corporate Counsel,senior,counsel",BUSINESS,Symantec Corporation,Symantec Corporation,SYMC,XNAS,TRUE,"mountain view, ca",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.53E+12,8/24/2016,Symantec Corporation,77
0,e4803f67-8817-3221-9f0d-c7aa5f39d7ff,1967,2,Electrical Engineering,0.480943573,Manufacturing and Process Management,0.155609448,San Francisco,United States,4,0,2002/8/1,TRUE,2016/5/1,TRUE,FALSE,5022,"Electrical Product Engineer,product engineer,electrical",OPERATIONS,Cisco,Cisco,CSCO,XNAS,TRUE,"san jose, ca.",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,4/27/2016,"Cisco Systems, Inc.",83
0,47d387da-0f11-364d-b384-4b47a924f917,1988,1,Web Development,0.353888792,Web Design,0.240454181,Portland,United States,4,1,2015/7/1,TRUE,2017/1/1,TRUE,FALSE,550,"Business Analyst,business analyst",,Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,"hillsboro, or",334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,12/31/2016,Intel Corporation,84
0,d21781dd-2780-3131-8085-baee383b9fe7,1983,0,Administration,0.270237971,Web Development,0.16176199,Portland,United States,4,1,2015/4/1,TRUE,2016/5/1,TRUE,FALSE,396,"Business Operations & Business Development Manager,business development manager,operations","OPERATIONS,BUSINESS",Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,"portland, oregon area",334413,FALSE,,FALSE,,,BBG000C0G1D1,-6.20E+13,5/31/2016,Intel Corporation,296
0,446930e7-f00b-3ae3-9160-468bfda6d9c9,2001,2,Sales,0.724069292,IT Management and Support,0.225345179,Austin,United States,4,0,2011/1/1,FALSE,2016/1/1,FALSE,FALSE,1826,"Sr. Product Manager UCS Products,product manager,senior,"",""",BUSINESS,Cisco Systems,Cisco Systems,CSCO,XNAS,TRUE,san jose,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,1/20/2016,"Cisco Systems, Inc.",123
0,c2626b17-5795-3fce-87f1-6a1d734dd6ce,1962,0,Administration,0.299511106,Sales,0.275858676,San Francisco,United States,6,1,2015/3/1,TRUE,2017/1/1,TRUE,FALSE,672,"Senior Data Scientist,senior,data,scientist",,Cisco,Cisco,CSCO,XNAS,TRUE,,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,1/17/2017,"Cisco Systems, Inc.",25
0,630210a0-f3f5-39b1-bc99-713b968644ad,1972,2,Human Resources,0.36379902,Design,0.223974891,Knivsta,Sweden,4,1,2010/4/1,TRUE,2016/1/1,FALSE,FALSE,2101,"GoPro Technical Specialist for aquatic digital video imaging and editing,technical specialist",,GoPro,GoPro,GPRO,XNAS,TRUE,miami/fort lauderdale area,333316,FALSE,,FALSE,,,BBG001LWHLJ8,1.53E+12,1/15/2016,"GoPro, Inc.",77
0,629f6935-9757-39a1-8669-6e11a769bd96,1970,2,Finance,0.288749871,Administration,0.221291824,San Jose,United States,6,0,2012/11/1,TRUE,2015/12/1,TRUE,FALSE,1125,"Finance Manager Cisco Capital,finance manager,"",""",ACCOUNTING,Cisco,Cisco,CSCO,XNAS,TRUE,san jose california,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,11/3/2015,"Cisco Systems, Inc.",126
0,7066d701-f217-36e1-923c-5ade7986c394,1967,2,Product Management,0.526556483,Sales,0.154631656,Washington,United States,4,1,2011/1/1,TRUE,2015/4/1,TRUE,FALSE,1551,"Staff Partner Architect - CTO Ambassador,staff,partner,architect,chief,officer,ambassador",OVERSIGHT,VMware,VMware,VMW,XNYS,TRUE,washington d.c. metro area,541512,FALSE,,FALSE,,,BBG000BC9938,1.54E+12,3/24/2015,"VMware, Inc",114
0,123a8403-a904-3c16-8e5e-cf669d901e49,1976,1,Administration,0.613240804,Administration,0.206760022,Sunnyvale,United States,0,0,2013/8/1,TRUE,2016/1/1,TRUE,FALSE,883,"Senior Executive Assistant,senior executive,executive assistant",,Symantec,Symantec,SYMC,XNAS,TRUE,"mountain view, ca",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.54E+12,12/4/2015,Symantec Corporation,44
0,5b9539f1-741c-30b9-970f-70215a76d294,2001,0,Sales,0.501216839,Administration,0.217372853,Portland,United States,4,0,2016/9/1,TRUE,2017/8/1,TRUE,FALSE,334,"Sales Strategy & Operations Analyst,sales,operations,analyst","OPERATIONS,MARKETING,BUSINESS",Cisco,Cisco,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,7/27/2017,"Cisco Systems, Inc.",9
0,66b34124-7dda-307b-97bd-ba22fa971b9b,1981,0,Digital Marketing,0.686752078,Sales,0.216620907,San Francisco,United States,4,0,2013/8/1,TRUE,2014/9/1,TRUE,FALSE,396,"Sr. Online Marketing Manager Norton.com,marketing manager,senior,"",""",MARKETING,Symantec,Symantec,SYMC,XNAS,TRUE,,511210,FALSE,,FALSE,,,BBG000BH2JM1,1.54E+12,10/1/2014,Symantec Corporation,2
0,b98891c4-0011-3844-a803-3470c3488e03,2001,2,IT Management and Support,0.461846461,Sales,0.355963306,Los Angeles,United States,0,0,2013/4/1,TRUE,2014/10/1,TRUE,FALSE,548,"Strategic Account Manager,account manager",BUSINESS,Cisco,Cisco,CSCO,XNAS,TRUE,"london, united kingdom",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,10/10/2014,"Cisco Systems, Inc.",1005
0,6c32b080-2ce1-37da-a365-4a68c08f5153,1983,0,Digital Marketing,0.637451577,Retail and Fashion,0.11095484,,United States,4,0,2012/6/1,TRUE,2017/6/1,TRUE,FALSE,1826,"Internet of Things (IoT) & Digital Transformation Administrator,internet",TECHNOLOGY,Cisco Systems,Cisco Systems,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,5/18/2017,"Cisco Systems, Inc.",250
0,555208e3-a58f-3d1c-8a90-de3907927228,1985,1,Sales,0.885557755,Logistics,0.041848133,,United States,4,0,2016/1/1,FALSE,2017/1/1,FALSE,FALSE,366,"Senior Manager Business Development,senior manager,business development",BUSINESS,Cisco,Cisco,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.50E+12,1/17/2017,"Cisco Systems, Inc.",25
0,642fece1-2984-3d3a-a0b4-9d2259b92e7f,1989,2,Sales,0.331845805,Software Engineering,0.328216257,San Francisco,United States,4,0,2013/8/1,TRUE,2016/4/1,TRUE,FALSE,974,"Product Manager,product manager",,Twitter,Twitter,TWTR,XNYS,TRUE,san francisco bay area,519130,FALSE,,FALSE,,,BBG000H6HNW3,1.54E+12,3/7/2016,"Citrix Systems, Inc.",65
0,9eee4991-2e35-3d14-9c3c-8b01074b2d9a,1983,2,Sales,0.269390639,Software Engineering,0.233180984,San Francisco,United States,4,1,2015/12/1,TRUE,2017/4/1,TRUE,FALSE,487,"Senior Program Manager Content Operations,program manager,senior,"","",operations",OPERATIONS,AOL,AOL,VZ,XNYS,TRUE,"san jose, california",517210,FALSE,,FALSE,,,BBG000HS77T5,1.54E+12,3/27/2017,Verizon,60
0,e2fdd890-a8cf-3ba7-884f-9b70dd25c838,1967,2,Operations Management,0.338801885,Administration,0.314923921,San Francisco,United States,6,0,2013/1/1,TRUE,2014/11/1,TRUE,FALSE,669,"Senior Customer Operations Manager,operations manager,senior,customer",OPERATIONS,Cisco,Cisco,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,10/10/2014,"Cisco Systems, Inc.",1005
0,e5d310a4-8826-3e74-9795-d53f102cc475,1987,2,Finance,0.273526222,Administration,0.229262681,Palo Alto,United States,4,0,2015/9/1,TRUE,2017/11/1,TRUE,FALSE,792,"Associate Authentication Analyst,associate,analyst",,Symantec,Symantec,SYMC,XNAS,TRUE,"mountain view, california",511210,FALSE,,FALSE,,,BBG000BH2JM1,1.54E+12,10/4/2017,Symantec Corporation,21
0,cb722d23-bd66-3a0a-a6ed-d6c5646d033e,1994,0,Software Engineering,0.587366593,Web Development,0.22371336,San Francisco,United States,4,0,2013/6/1,TRUE,2015/8/1,TRUE,FALSE,791,"Software Engineer Intern,software engineer,intern",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,TRUE,"san jose, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,7/22/2015,"Cisco Systems, Inc.",192
0,261a0bc4-79ab-3fa3-8ec5-cdfc502431de,1988,0,Software Engineering,0.597167782,Sales,0.15200297,San Francisco,United States,4,0,2014/12/1,TRUE,2017/1/1,TRUE,FALSE,762,"Product Manager,product manager",,Twitter,Twitter,TWTR,XNYS,TRUE,,519130,FALSE,,FALSE,,,BBG000H6HNW3,1.54E+12,12/27/2016,"Twitter, Inc.",67
0,ecae7c4f-105d-391b-9eac-e8d0202404ba,1988,2,Video and Film Production,0.689516857,Design,0.272460311,San Francisco,United States,4,1,2016/12/1,TRUE,2017/9/1,TRUE,FALSE,274,"Freelance Editor | Creative Content Labs Agency Inside,freelance editor,creative,"",""",,Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,san francisco bay area,334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,8/15/2017,Intel Corporation,93
0,b1526030-8909-3e19-a113-8187fbd3a089,1995,2,Data Analysis,0.22488595,Web Development,0.222372821,,United States,0,0,2016/6/1,TRUE,2016/9/1,TRUE,FALSE,92,"Cloud Solutions and Silicon Group Business Operations Data Analysis Intern,business,operations,data,intern","OPERATIONS,BUSINESS",Seagate Technology,Seagate Technology,STX,XNAS,TRUE,"cupertino, ca",334112,FALSE,,FALSE,,,BBG000F0KF42,1.54E+12,9/1/2016,Seagate US LLC,70
0,036058cf-8b7b-3156-be96-79af17028edd,2001,1,Software Engineering,0.545173079,Product Management,0.399926824,San Francisco,United States,0,0,2014/5/1,TRUE,2015/8/1,TRUE,FALSE,457,"Lead Product Development Manager Consumer Insights Platform and Big Data,development manager,lead,"","",data",,AT&T,AT&T,TBB,XNYS,TRUE,,517210,FALSE,,FALSE,,,BBG000BSJK37,-6.19E+13,7/10/2015,AT&T,89
0,777ecb2a-745c-3d4a-b591-ac2b7b8b6baa,1972,1,Design,0.572666918,Administration,0.172646709,Austin,United States,5,0,2016/5/1,TRUE,2016/12/1,TRUE,FALSE,214,"Executive Assistant,executive assistant",,GoPro,GoPro,GPRO,XNAS,TRUE,"austin, texas area",333316,FALSE,,FALSE,,,BBG001LWHLJ8,1.54E+12,11/30/2016,"GoPro, Inc.",138
0,1ff3d32c-6d46-38ba-a7fd-8dfe19f18509,1982,2,Software Engineering,0.559280113,Mobile Telecommunications,0.413151338,San Francisco,United States,0,0,2015/4/1,TRUE,2015/9/1,TRUE,FALSE,153,"Senior Software Engineer,senior software engineer",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,9/14/2015,"Cisco Systems, Inc.",20
0,2aad257e-0251-31a2-b1f9-1caac7c73708,1989,0,Web Development,0.661738757,Web Design,0.194883164,San Francisco,United States,4,0,2015/5/1,TRUE,2015/7/1,TRUE,FALSE,61,"Web Developer,web developer",TECHNOLOGY,Cisco,Cisco,CSCO,XNAS,TRUE,"170 w tasman dr, san jose, ca 95134 (building j)",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,7/22/2015,"Cisco Systems, Inc.",192
0,404c9075-fd2a-3832-9c7c-3836133a527a,2001,2,Product Management,0.556828892,Sales,0.293186946,San Francisco,United States,4,0,2012/10/1,TRUE,2016/1/1,TRUE,FALSE,1187,"Sr. Product Manager,product manager,senior",,Cisco,Cisco,CSCO,XNAS,TRUE,san jose,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,1/20/2016,"Cisco Systems, Inc.",123
0,7b9c3054-9a0b-34dc-beb2-a6c1b575800b,1977,0,Web Development,0.522101048,Software Engineering,0.402602205,San Francisco,United States,4,0,2012/11/1,TRUE,2015/2/1,TRUE,FALSE,822,"Senior Application Engineer,application engineer,senior",,Qualcomm,Qualcomm,QCOM,XNAS,TRUE,"santa clara, ca",334413,FALSE,,FALSE,,,BBG000CGC1X8,1.71E+12,2/11/2015,Qualcomm Incorporated,111
0,ec26007e-5f02-3966-afea-f5e212fed531,1987,0,Electrical Engineering,0.358767611,Web Development,0.338563052,San Jose,United States,5,0,2016/5/1,TRUE,2016/12/1,TRUE,FALSE,214,"Graduate Intern,graduate,intern",,Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,"santa clara, ca",334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,12/31/2016,Intel Corporation,84
0,c804bd42-48d9-331f-831b-7f4e3aed1a35,1987,1,Social Media and Communications,0.499298197,Digital Marketing,0.249869102,San Francisco,United States,4,0,2015/6/1,TRUE,2015/10/1,TRUE,FALSE,122,"Marketing Manager,marketing manager",MARKETING,Intuit,Intuit,INTU,XNAS,TRUE,san francisco bay area,511210,FALSE,,FALSE,,,BBG000BH5DV1,1.54E+12,10/26/2015,Intuit Inc.,55
0,9ea5b6a3-a302-3281-b617-761311e4248c,1974,0,IT Management and Support,0.934747873,Sales,0.036529584,Sacramento,United States,4,0,2017/7/1,TRUE,2018/3/1,TRUE,FALSE,243,"Sr Solutions Architect Product Engineering,senior,architect,"","",engineering","TECHNOLOGY,BUSINESS",VMware,VMware,VMW,XNYS,TRUE,"palo alto, ca",541512,FALSE,,FALSE,,,BBG000BC9938,1.54E+12,3/12/2018,"VMware, Inc",159
0,3107dbe8-7fcc-3eb7-9b9f-624516af4a1a,1966,0,Human Resources,0.826312256,Social Media and Communications,0.06938786,Round Rock,United States,4,0,2011/8/1,TRUE,2015/3/1,TRUE,FALSE,1308,"University / Campus Recruiter,recruiter",,VMware,VMware,VMW,XNYS,TRUE,"austin, texas area",541512,FALSE,,FALSE,,,BBG000BC9938,1.54E+12,3/24/2015,"VMware, Inc",114
0,29e788ad-2aec-3df3-9a8b-4834016e16d0,1963,0,Mobile Telecommunications,0.666364159,Product Management,0.155045312,San Francisco,United States,4,0,2009/5/1,TRUE,2015/8/1,TRUE,FALSE,2283,"Technical Writer/Technical Support Engineer TelePresence Systems Business Unit,support engineer,technical,"","",business","MARKETING,TECHNOLOGY",Cisco Systems,Cisco Systems,CSCO,XNAS,TRUE,san francisco bay area,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.53E+12,7/22/2015,"Cisco Systems, Inc.",192
0,d9230494-8d1c-3bec-89a8-4e2992b83a1f,1984,1,Social Media and Communications,0.400103276,Business Development,0.11094621,San Francisco,United States,6,0,2012/7/1,TRUE,2015/9/1,TRUE,FALSE,1157,"Employee Communications,employee,communications",MANAGEMENT,Maxim Integrated,Maxim Integrated,MXIM,XNAS,TRUE,"san jose, ca",334413,FALSE,,FALSE,,,BBG000BPNP00,1.54E+12,9/10/2015,Maxim Integrated Product,20
0,910499ba-dcda-3f55-9523-a7003e327dc2,1979,0,Electrical Engineering,0.994688694,Software Engineering,0.003253076,San Francisco,United States,7,0,2016/12/1,TRUE,2017/10/1,TRUE,FALSE,304,"Principal Hardware Engineer,hardware engineer,principal",PRODUCTION,Oracle,Oracle,ORCL,XNYS,TRUE,san francisco bay area,511210,FALSE,,FALSE,,,BBG000BQLTW7,1.54E+12,10/31/2017,"Oracle America, Inc.",964
0,2e0b9ce4-97b8-3c8c-a833-a19a295cddd6,2001,1,Software Engineering,0.423740258,Product Management,0.312001415,San Francisco,United States,0,0,2015/4/1,TRUE,2017/4/1,TRUE,FALSE,731,"Sr Product Manager,product manager,senior",,Cisco,Cisco,CSCO,XNAS,TRUE,san jose,334210,FALSE,,FALSE,,,BBG000C3J3C9,1.53E+12,3/9/2017,"Cisco Systems, Inc.",115
0,519c6dc9-f241-3b65-9d37-54b8af88fe9a,2001,2,Software Engineering,0.733582712,Web Development,0.160029781,San Jose,United States,4,0,2018/1/1,TRUE,2018/3/1,TRUE,FALSE,59,"Software Consultant,software,consultant",TECHNOLOGY,VMware,VMware,VMW,XNYS,TRUE,"palo alto, california, usa",541512,FALSE,,FALSE,,,BBG000BC9938,1.53E+12,3/12/2018,"VMware, Inc",159
0,1542ed76-1c78-3b92-8294-b03c7146d4cc,1977,2,Electrical Engineering,0.653752562,Web Development,0.328910999,Atlanta,United States,7,0,2016/1/1,TRUE,2016/5/1,TRUE,FALSE,121,"Graduate Intern Programmable Solutions Group,graduate,intern,"",""",BUSINESS,Intel Corporation,Intel Corporation,INTC,XNAS,TRUE,san jose,334413,FALSE,,FALSE,,,BBG000C0G1D1,1.54E+12,5/31/2016,Intel Corporation,296
0,40528abf-cc49-35fd-bd5f-ad8415822474,1968,2,Web Development,0.535936273,IT Management and Support,0.222909204,San Francisco,United States,5,0,2014/11/1,TRUE,2015/11/1,TRUE,FALSE,365,"eSupport Team Lead,team lead",,Cisco / UC Santa Cruz Partnership,Cisco,CSCO,XNAS,TRUE,"santa cruz, ca",334210,FALSE,,FALSE,,,BBG000C3J3C9,1.54E+12,11/3/2015,"Cisco Systems, Inc.",126
0,35776443-f9c4-396f-bbea-e37caf3c3f4d,1988,0,Human Resources,0.461694926,Administration,0.122114018,San Francisco,United States,4,0,2015/11/1,TRUE,2016/12/1,TRUE,FALSE,396,"Wireless Retail Sales Consultant,retail sales,sales consultant",MARKETING,AT&T,AT&T,TBB,XNYS,TRUE,"san jose, california",517210,FALSE,,FALSE,,,BBG000BSJK37,1.54E+12,12/27/2016,AT&T,102
0,0870cdfb-c692-3696-a853-37b4cd50536f,2001,2,Sales,0.542187961,Human Resources,0.314714834,Amsterdam,Netherlands,0,0,2014/1/1,TRUE,2015/4/1,TRUE,FALSE,455,"Enterprise Renewal Account Manager @ Veritas Branch,account manager",,Symantec,Symantec,SYMC,XNAS,TRUE,dublin,511210,FALSE,,FALSE,,,BBG000BH2JM1,-6.20E+13,4/15/2015,Symantec Corporation,7
0,7db843c3-5a9d-3e31-883e-0eaff2a3bf51,1992,0,Web Design,0.956585111,Mobile Telecommunications,0.008022697,Helsinki,Finland,0,0,2013/5/1,TRUE,2014/1/1,TRUE,FALSE,245,"Producer - Bubble Safari Franchise and YoVille,producer",,Zynga,Zynga,ZNGA,XNAS,TRUE,bangalore,511210,FALSE,,FALSE,,,BBG000VD6768,1.53E+12,1/30/2014,ZYNGA INC.,395
